src_ip,dst_ip,protocol,src_port,dst_port,packet_size,timestamp,inter_arrival_time,avg_packet_size,packet_size_variance,jitter,packets_per_second,bytes_per_second,concurrent_connections,failed_connections,retransmission_rate,src_port_entropy,dst_port_entropy,protocol_entropy,packet_size_entropy,slice_type,5qi,priority_level,max_delay_budget,gNB_id,amf_id,upf_id,nssai,tac,ran_ue_id,pdu_session_id,attack_type,is_malicious,attack_category,packet_size_ratio,connection_success_rate,traffic_intensity
10.5.226.235,10.6.142.47,17,42625,834,323.30619560285095,1768279159.1848996,0.016362576165459303,323.30619560285095,31.217200286566104,0.0057963933922755345,61.11507074973665,19758.881018096432,6,0,0.0023812740686478956,15.999977986052736,9.99859042974533,1.0,7.6632206417992785,IndustrialIoT,7,12,100,gNB_038,AMF_01,UPF_03,SST7-SD690,2637,3939212,8,Normal,0,benign,1.0,1.0,0.019758881018096433
10.5.53.220,10.6.82.85,1,33495,296,174.50479753954434,1768256394.1849198,0.013761596069258598,174.50479753954434,193.51461967726323,0.0005212347376108408,72.66598982903258,12680.56384312592,7,0,0.00023870112124626999,15.999977986052736,9.99859042974533,0.5,8.552855096282249,V2X,2,5,20,gNB_006,AMF_08,UPF_03,SST2-SD518,21844,6386463,11,Normal,0,benign,1.0,1.0,0.012680563843125919
10.5.165.30,10.6.206.222,6,44124,891,823.5537244630764,1768269888.18494,0.010580208826618004,823.5537244630764,189.84954974520352,0.000691614818664631,94.51609286616066,77839.08030162462,8,0,0.0036657442546977007,15.999977986052736,9.99859042974533,1.0,6.31425902915785,V2X,2,5,20,gNB_049,AMF_09,UPF_01,SST2-SD565,5772,6276722,5,Normal,0,benign,1.0,1.0,0.07783908030162462
10.5.255.161,10.6.226.195,6,18525,563,399.4607305076707,1768209203.18496,0.07252479895734508,399.4607305076707,10.462133252824364,0.0017857437185337028,13.78838706727257,5507.91917041522,7,0,0.05147286579214009,15.999977986052736,9.99859042974533,1.0,7.3580681121146645,IndustrialIoT,7,12,100,gNB_030,AMF_07,UPF_01,SST7-SD292,33977,7069650,10,Normal,0,benign,1.0,1.0,0.00550791917041522
10.5.81.80,10.6.7.142,6,15749,1017,1417.7628276580404,1768255915.18498,0.014605320765442811,1417.7628276580404,103.4274152804279,0.0002836729672106406,68.46819840931316,97071.66658143957,4,1,0.02056908244968333,15.999977986052736,9.99859042974533,1.0,5.530577491789205,URLLC,3,1,10,gNB_019,AMF_08,UPF_04,SST3-SD224,1892,5014745,12,Normal,0,benign,1.0,0.75,0.09707166658143956
10.5.139.107,10.6.247.251,6,30959,565,313.71357787918373,1768264333.185,0.02190015287933584,313.71357787918373,145.9898793848142,0.00370531534239365,45.661781701239285,14324.720909834017,5,0,0.0028124800373678445,15.999977986052736,9.99859042974533,1.0,7.706673824268805,eMBB,6,10,300,gNB_030,AMF_02,UPF_02,SST6-SD610,61123,5896624,9,Normal,0,benign,1.0,1.0,0.014324720909834018
10.5.35.71,10.6.212.88,17,54799,3,1340.2422426918513,1768268989.1850197,0.010415729810755637,1340.2422426918513,103.18135804872111,0.0008336904101367055,96.0086348406778,128674.82807665302,3,0,0.006668526305477836,15.999977986052736,9.99859042974533,1.0,5.611699916569802,URLLC,3,1,10,gNB_025,AMF_04,UPF_05,SST3-SD620,48910,3290229,14,Normal,0,benign,1.0,1.0,0.12867482807665304
10.5.76.115,10.6.247.89,1,51019,557,380.1830779999291,1768246012.185039,0.013987326891416052,380.1830779999291,38.83683021317824,0.0005978437158810778,71.49328872936363,27180.5385654671,12,0,0.0018138920866621678,15.999977986052736,9.99859042974533,0.5,7.429427477413313,mMTC,9,15,1000,gNB_047,AMF_05,UPF_05,SST9-SD693,65465,9214801,14,Normal,0,benign,1.0,1.0,0.0271805385654671
10.5.210.12,10.6.162.191,1,60886,831,294.8512107253706,1768264432.1850593,0.011959285973680138,294.8512107253706,40.27688588457176,0.0008469510181415186,83.6170321707156,24654.58317279776,0,0,0.009607672383769368,15.999977986052736,9.99859042974533,0.5,7.7961346780757825,V2X,2,5,20,gNB_030,AMF_06,UPF_02,SST2-SD814,15651,7425184,4,Normal,0,benign,1.0,1.0,0.02465458317279776
10.5.169.223,10.6.51.224,6,35492,933,974.4321896510419,1768260150.185079,0.017065229605213717,974.4321896510419,89.27589038054047,0.00019308798292984108,58.59868417442699,57100.44413075675,8,0,0.0037506868628810652,15.999977986052736,9.99859042974533,1.0,6.071560003876475,V2X,2,5,20,gNB_025,AMF_03,UPF_04,SST2-SD137,8274,9427047,10,Normal,0,benign,1.0,1.0,0.057100444130756746
10.5.240.201,10.6.135.87,1,27073,666,560.6880697844458,1768284130.1851144,0.015178561370277649,560.6880697844458,95.12220452124319,0.0031148120754699274,65.88239659907293,36939.47378190754,5,0,0.0033869341751255715,15.999977986052736,9.99859042974533,0.5,6.868923423541608,V2X,2,5,20,gNB_001,AMF_03,UPF_04,SST2-SD991,42912,3589751,2,Normal,0,benign,1.0,1.0,0.03693947378190754
10.5.18.159,10.6.35.61,1,61378,295,704.3162863570107,1768285166.1851356,0.028879698755882317,704.3162863570107,79.16081611323574,0.0016040991574805801,34.62639996534993,24387.93743350779,5,0,0.010896365543065325,15.999977986052736,9.99859042974533,0.5,6.539898352802738,eMBB,6,10,300,gNB_022,AMF_09,UPF_04,SST6-SD424,41078,9186400,14,Normal,0,benign,1.0,1.0,0.024387937433507787
10.5.85.178,10.6.153.232,6,22282,816,666.7284271059116,1768206233.1851616,0.014821987495208855,666.7284271059116,29.05836893744183,0.0004750472635244118,67.4673352897677,44982.390338773985,5,0,0.004675891697257531,15.999977986052736,9.99859042974533,1.0,6.619022556083105,URLLC,3,1,10,gNB_048,AMF_02,UPF_04,SST3-SD200,49832,2686231,8,Normal,0,benign,1.0,1.0,0.044982390338773985
10.5.210.145,10.6.92.44,6,40967,892,330.41464054968196,1768225385.1851814,0.011340943507351162,330.41464054968196,178.26102246585273,0.0016713058216989772,88.17608511600497,29134.669468682943,4,1,0.017619334730495793,15.999977986052736,9.99859042974533,1.0,7.631844182824332,eMBB,6,10,300,gNB_019,AMF_06,UPF_03,SST6-SD541,9541,5096953,9,Normal,0,benign,1.0,0.75,0.02913466946868294
10.5.130.118,10.6.130.171,17,60085,295,1048.471752460803,1768203670.185201,0.02052227947729834,1048.471752460803,80.16202056900754,0.0013882829806874909,48.72753054095164,51089.43933935886,4,0,0.00012053873644294671,15.999977986052736,9.99859042974533,1.0,5.965905707990175,V2X,2,5,20,gNB_040,AMF_04,UPF_04,SST2-SD697,9380,4895475,8,Normal,0,benign,1.0,1.0,0.05108943933935886
10.5.217.177,10.6.128.117,6,26235,874,925.6295070993201,1768242038.1852207,0.02758648688315577,925.6295070993201,46.3380801741517,0.005426227498954749,36.24963208383729,33553.72907829401,3,0,0.041935537863220095,15.999977986052736,9.99859042974533,1.0,6.14568694105113,IndustrialIoT,7,12,100,gNB_011,AMF_02,UPF_04,SST7-SD453,64727,6018975,11,Normal,0,benign,1.0,1.0,0.03355372907829401
10.5.151.6,10.6.202.71,1,57717,703,1072.7396977013332,1768203500.18524,0.01656496289818594,1072.7396977013332,28.695140407233776,0.0006546636270302704,60.36838151382227,64759.55933585645,3,0,0.005000791347628266,15.999977986052736,9.99859042974533,0.5,5.932893655486422,V2X,2,5,20,gNB_007,AMF_04,UPF_04,SST2-SD685,23525,5963914,12,Normal,0,benign,1.0,1.0,0.06475955933585645
10.5.180.57,10.6.97.159,1,50541,739,1213.642499920643,1768235289.1852598,0.0356970466134666,1213.642499920643,31.83928889299273,0.0003942696579027602,28.01352198203291,33998.400849856305,4,0,0.011887608328583288,15.999977986052736,9.99859042974533,0.5,5.754850188815042,eMBB,6,10,300,gNB_039,AMF_08,UPF_03,SST6-SD894,52355,4860745,10,Normal,0,benign,1.0,1.0,0.03399840084985631
10.5.186.188,10.6.67.24,17,50010,426,551.4504764914695,1768241119.1852791,0.011999866527329798,551.4504764914695,135.51379566040993,0.0027024303238253116,83.3342602371861,45954.7175158604,6,0,0.0031871226317765817,15.999977986052736,9.99859042974533,1.0,6.892890467176247,URLLC,3,1,10,gNB_041,AMF_02,UPF_01,SST3-SD416,51683,8395785,1,Normal,0,benign,1.0,1.0,0.0459547175158604
10.5.139.213,10.6.84.66,17,49950,892,1009.9043656192581,1768265595.185299,0.018235658306224162,1009.9043656192581,53.62384838587102,0.0023161454993161153,54.837614480782506,55380.7462642881,6,0,0.0027038891100942333,15.999977986052736,9.99859042974533,1.0,6.019975020076276,URLLC,3,1,10,gNB_013,AMF_03,UPF_05,SST3-SD997,63668,7138070,9,Normal,0,benign,1.0,1.0,0.0553807462642881
10.5.203.248,10.6.187.24,6,18355,550,1130.5265644431727,1768254156.1853187,0.020706334438829348,1130.5265644431727,76.38793841135751,0.0009601230154718487,48.29440010032678,54598.10222726645,5,0,0.020871778193981675,15.999977986052736,9.99859042974533,1.0,5.857198809309908,mMTC,9,15,1000,gNB_008,AMF_08,UPF_01,SST9-SD244,49425,4785186,14,Normal,0,benign,1.0,1.0,0.05459810222726645
10.5.119.121,10.6.12.159,17,61006,625,914.6150718600682,1768276023.1853378,0.010856266160891756,914.6150718600682,154.3773621237275,0.0010589434963831613,92.11270110550218,84247.66474083386,6,1,0.022644079627527982,15.999977986052736,9.99859042974533,1.0,6.162957102894542,eMBB,6,10,300,gNB_030,AMF_06,UPF_03,SST6-SD698,24971,7232293,2,Normal,0,benign,1.0,0.8333333333333334,0.08424766474083387
10.5.71.12,10.6.19.78,6,7393,241,703.4583461838276,1768267008.1853569,0.017751407280042507,703.4583461838276,80.12074275730971,0.0015955343725997484,56.333561853672116,39628.31425622854,5,0,0.0014263219238106993,15.999977986052736,9.99859042974533,1.0,6.541656796459635,URLLC,3,1,10,gNB_042,AMF_02,UPF_04,SST3-SD817,19805,7850067,2,Normal,0,benign,1.0,1.0,0.03962831425622854
10.5.79.227,10.6.212.168,17,41371,418,169.54132916589816,1768215417.185376,0.039559760850418936,169.54132916589816,118.07470697900885,0.0016258471470182733,25.27821145787867,4285.701569505386,5,0,0.00034799614426293736,15.999977986052736,9.99859042974533,1.0,8.59448479362647,IndustrialIoT,7,12,100,gNB_009,AMF_07,UPF_04,SST7-SD479,43941,8031780,10,Normal,0,benign,1.0,1.0,0.004285701569505386
10.5.185.26,10.6.188.140,17,4992,408,1276.228764719767,1768286957.1853979,0.012119696973180964,1276.228764719767,189.77467607854604,0.0024566754554949206,82.51031376550479,105302.03581359057,2,0,0.007719535684004011,15.999977986052736,9.99859042974533,1.0,5.682306745214789,mMTC,9,15,1000,gNB_003,AMF_06,UPF_02,SST9-SD554,29144,4961312,14,Normal,0,benign,1.0,1.0,0.10530203581359057
10.5.10.13,10.6.170.63,1,14472,71,518.0001667466138,1768218944.1854293,0.017969086162505688,518.0001667466138,32.789297653129374,0.00028853258381199336,55.65113278195532,28827.2960606908,2,1,0.018247101861114248,15.999977986052736,9.99859042974533,0.5,6.9831692339560005,mMTC,9,15,1000,gNB_013,AMF_02,UPF_04,SST9-SD193,43436,4558545,11,Normal,0,benign,1.0,0.5,0.0288272960606908
10.5.75.202,10.6.1.71,6,36427,257,1021.6170738362058,1768221403.185453,0.04430932477716956,1021.6170738362058,1.3366039379937447,0.001630884845191445,22.568612928068163,23056.48030011496,5,0,0.01907235990531113,15.999977986052736,9.99859042974533,1.0,6.003339159909078,IndustrialIoT,7,12,100,gNB_014,AMF_10,UPF_02,SST7-SD932,56997,4909069,6,Normal,0,benign,1.0,1.0,0.023056480300114958
10.5.165.5,10.6.89.68,6,49633,432,1420.4660191646974,1768209307.1854732,0.0139875159232045,1420.4660191646974,37.043957420469006,0.0013455079109104214,71.49232254606812,101552.41480785194,5,0,0.009202622933983745,15.999977986052736,9.99859042974533,1.0,5.527829382055349,URLLC,3,1,10,gNB_008,AMF_01,UPF_02,SST3-SD115,23478,4991829,10,Normal,0,benign,1.0,1.0,0.10155241480785193
10.5.55.116,10.6.113.243,6,48684,803,1008.6658574099597,1768283062.185493,0.010005279253645328,1008.6658574099597,29.07798391576295,0.003781858598173812,99.94723531935999,100813.36380915725,10,0,0.005850943333029064,15.999977986052736,9.99859042974533,1.0,6.021745372036771,IndustrialIoT,7,12,100,gNB_008,AMF_02,UPF_04,SST7-SD559,50989,7074006,9,Normal,0,benign,1.0,1.0,0.10081336380915724
10.5.205.110,10.6.55.126,6,59958,83,72.26943647530257,1768260577.1855178,0.02550192591510727,72.26943647530257,91.7049232205655,0.001286488095799521,39.21272469102433,2833.881516081511,5,0,0.008346715918790241,15.999977986052736,9.99859042974533,1.0,9.824664246313747,IndustrialIoT,7,12,100,gNB_020,AMF_08,UPF_01,SST7-SD162,65444,9035982,14,Normal,0,benign,1.0,1.0,0.002833881516081511
10.5.150.117,10.6.220.26,1,43682,899,609.372380337374,1768217435.1855385,0.011402504851402685,609.372380337374,226.74707272006054,0.0007438474114086479,87.70002846146427,53441.97509921793,2,0,0.006970077206480414,15.999977986052736,9.99859042974533,0.5,6.748797684591831,mMTC,9,15,1000,gNB_039,AMF_03,UPF_01,SST9-SD229,18024,6455706,7,Normal,0,benign,1.0,1.0,0.053441975099217935
10.5.173.212,10.6.232.103,1,7255,321,1231.4475207963103,1768256963.1855586,0.013399243881617067,1231.4475207963103,139.45270633025217,2.465574041913299e-05,74.6310768603845,91904.25457407937,1,0,0.022385699895053082,15.999977986052736,9.99859042974533,0.5,5.733838553943661,IndustrialIoT,7,12,100,gNB_047,AMF_04,UPF_04,SST7-SD562,58202,4833486,7,Normal,0,benign,1.0,1.0,0.09190425457407937
10.5.46.213,10.6.43.24,6,49821,757,1405.8501344927186,1768259045.1855786,0.024011885776904173,1405.8501344927186,79.35791085618477,0.0015974688573540338,41.6460418515671,58548.09353811499,5,0,0.013389296563606552,15.999977986052736,9.99859042974533,1.0,5.542750892007153,V2X,2,5,20,gNB_021,AMF_05,UPF_03,SST2-SD256,45012,8956894,2,Normal,0,benign,1.0,1.0,0.05854809353811499
10.5.62.106,10.6.181.224,1,4395,992,324.1304659318009,1768257874.1855977,0.014025126069511843,324.1304659318009,17.139902971732774,0.0010445696503361013,71.30060685684845,23110.698921730447,5,0,0.007933406020357671,15.999977986052736,9.99859042974533,0.5,7.659547166294812,mMTC,9,15,1000,gNB_009,AMF_09,UPF_01,SST9-SD700,62694,6530541,11,Normal,0,benign,1.0,1.0,0.023110698921730448
10.5.79.169,10.6.246.58,17,56426,570,927.9145737301316,1768216623.1856172,0.011943578913247353,927.9145737301316,58.57490128315409,0.0003091882833911432,83.72699734841112,77691.50105425475,6,0,0.0033440083249339056,15.999977986052736,9.99859042974533,1.0,6.142129803132938,mMTC,9,15,1000,gNB_039,AMF_05,UPF_03,SST9-SD206,37875,9512969,4,Normal,0,benign,1.0,1.0,0.07769150105425475
10.5.13.156,10.6.136.8,17,47076,781,201.18871066658352,1768226086.1856377,0.015117766062526154,201.18871066658352,192.60889165132326,0.001335443140224769,66.14733922089158,13308.097891876308,4,0,0.009373351716225926,15.999977986052736,9.99859042974533,1.0,8.347572443034599,mMTC,9,15,1000,gNB_008,AMF_05,UPF_05,SST9-SD331,52903,8199311,14,Normal,0,benign,1.0,1.0,0.013308097891876309
10.5.205.18,10.6.72.190,6,7037,765,625.3410101203191,1768285430.1856587,0.015747319725455663,625.3410101203191,322.956300858709,0.006936904035697367,63.50287016675557,39710.948975618405,7,0,0.01521429892613424,15.999977986052736,9.99859042974533,1.0,6.711478663393057,mMTC,9,15,1000,gNB_022,AMF_06,UPF_01,SST9-SD285,57008,3403361,10,Normal,0,benign,1.0,1.0,0.0397109489756184
10.5.159.185,10.6.166.199,1,6591,905,187.00524642047424,1768276834.1856792,0.011052510855773233,187.00524642047424,125.2428805139157,0.0004317475395176326,90.47717871977065,16919.707101919998,2,0,0.0007552950837197457,15.999977986052736,9.99859042974533,0.5,8.45304305087833,IndustrialIoT,7,12,100,gNB_014,AMF_07,UPF_04,SST7-SD564,22341,3640889,6,Normal,0,benign,1.0,1.0,0.016919707101919996
10.5.226.170,10.6.217.125,17,28167,280,1327.793569738254,1768282009.1856992,0.01458173108969147,1327.793569738254,137.30041955087603,0.0005716855783592473,68.57896321424747,91058.70637519406,7,0,0.029467746463258365,15.999977986052736,9.99859042974533,1.0,5.625162831109598,eMBB,6,10,300,gNB_010,AMF_03,UPF_05,SST6-SD150,44170,2368710,5,Normal,0,benign,1.0,1.0,0.09105870637519406
10.5.249.135,10.6.157.12,17,40301,57,833.4485549033446,1768231342.1857193,0.053473418093880655,833.4485549033446,36.91200441371958,0.007546471734001375,18.700880468204765,15586.221801645444,6,2,0.014717073205080667,15.999977986052736,9.99859042974533,1.0,6.29702864550831,URLLC,3,1,10,gNB_049,AMF_09,UPF_01,SST3-SD453,28175,2860421,5,Normal,0,benign,1.0,0.6666666666666667,0.015586221801645445
10.5.167.31,10.6.3.128,6,9490,390,1148.5683238334161,1768258885.185739,0.046524149336093924,1148.5683238334161,111.38748568599885,0.007087438045094918,21.494213527171134,24687.57280302049,3,0,0.0009206708882680859,15.999977986052736,9.99859042974533,1.0,5.834357021841725,eMBB,6,10,300,gNB_014,AMF_05,UPF_02,SST6-SD885,8994,5286905,5,Normal,0,benign,1.0,1.0,0.02468757280302049
10.5.203.221,10.6.21.112,17,61393,80,634.065458518671,1768204895.1857584,0.019901199046363692,634.065458518671,137.90606013242387,0.001442853353421251,50.24822864543521,31860.666135818898,8,0,0.019027179347465645,15.999977986052736,9.99859042974533,1.0,6.691490009847934,IndustrialIoT,7,12,100,gNB_046,AMF_04,UPF_05,SST7-SD672,54615,6941939,2,Normal,0,benign,1.0,1.0,0.0318606661358189
10.5.58.104,10.6.10.248,6,53539,971,180.2000904615981,1768245007.185778,0.02161310905264558,180.2000904615981,128.33806222771827,0.0025660880218444813,46.268216088864534,8337.536724710159,8,0,0.0025340724081400023,15.999977986052736,9.99859042974533,1.0,8.506522060884238,mMTC,9,15,1000,gNB_037,AMF_07,UPF_05,SST9-SD514,46498,8007741,5,Normal,0,benign,1.0,1.0,0.008337536724710158
10.5.223.151,10.6.205.135,17,58074,318,591.7794304106392,1768212747.185798,0.06197511783484483,591.7794304106392,87.53027595446066,0.0008999904665307034,16.135507844694423,9548.661641719666,7,0,0.0021181426509600805,15.999977986052736,9.99859042974533,1.0,6.791062245336417,IndustrialIoT,7,12,100,gNB_030,AMF_06,UPF_01,SST7-SD547,55345,2776088,4,Normal,0,benign,1.0,1.0,0.009548661641719665
10.5.99.232,10.6.178.90,6,16508,106,152.0980645309195,1768287038.1858187,0.012458180574703962,152.0980645309195,189.35721294393682,7.465427682338594e-05,80.26854274615958,12208.689994408249,5,0,0.0035406081151194415,15.999977986052736,9.99859042974533,1.0,8.751120001594368,mMTC,9,15,1000,gNB_015,AMF_06,UPF_02,SST9-SD178,33456,2913049,9,Normal,0,benign,1.0,1.0,0.012208689994408248
10.5.252.119,10.6.229.175,1,42658,1011,795.5301760230981,1768276428.1858394,0.010029816956110531,795.5301760230981,49.01714305073263,0.0009579298406559266,99.70271684676791,79316.51988309038,4,0,0.006334764869672266,15.999977986052736,9.99859042974533,0.5,6.364205140425414,URLLC,3,1,10,gNB_017,AMF_04,UPF_02,SST3-SD716,10019,2264218,3,Normal,0,benign,1.0,1.0,0.07931651988309038
10.5.155.204,10.6.140.152,17,34272,76,1252.3444180340314,1768209801.1858594,0.01315351699533973,1252.3444180340314,28.294999267789724,1.4590617676507172e-05,76.02529425052619,95209.8528840412,2,0,0.01411665324791786,15.999977986052736,9.99859042974533,1.0,5.70956231655111,IndustrialIoT,7,12,100,gNB_021,AMF_06,UPF_02,SST7-SD550,4476,8867190,8,Normal,0,benign,1.0,1.0,0.0952098528840412
10.5.46.158,10.6.196.119,1,63560,811,81.40543238863074,1768278503.1858792,0.03153765178396587,81.40543238863074,29.97368580509064,0.005100121317713204,31.708131183958734,2581.214129265587,6,0,0.0014660485572680747,15.999977986052736,9.99859042974533,0.5,9.652924818803688,mMTC,9,15,1000,gNB_030,AMF_08,UPF_01,SST9-SD158,24166,5816353,2,Normal,0,benign,1.0,1.0,0.002581214129265587
10.5.77.246,10.6.31.116,17,65405,732,603.7755774693247,1768216005.1858988,0.02197663813988407,603.7755774693247,39.12146569522667,0.003378236072576253,45.50286507130318,27473.51863493484,8,0,0.005430574521279191,15.999977986052736,9.99859042974533,1.0,6.762109394803235,eMBB,6,10,300,gNB_029,AMF_10,UPF_02,SST6-SD429,39650,8979730,9,Normal,0,benign,1.0,1.0,0.02747351863493484
10.5.81.94,10.6.190.235,17,27813,794,978.2576635921097,1768239518.185918,0.015324725736750101,978.2576635921097,188.87980398800593,0.001119713410083561,65.25402262840555,63835.24771645067,4,0,0.013669813081694411,15.999977986052736,9.99859042974533,1.0,6.065907289150383,eMBB,6,10,300,gNB_033,AMF_03,UPF_01,SST6-SD353,46375,8344365,8,Normal,0,benign,1.0,1.0,0.06383524771645067
10.5.168.25,10.6.197.73,1,56832,673,566.1738379150399,1768235468.1859381,0.012544089683187605,566.1738379150399,198.42924884303957,0.000256911932145835,79.71881780630636,45134.7090314463,4,0,0.0008173435377239357,15.999977986052736,9.99859042974533,0.5,6.85487671037286,mMTC,9,15,1000,gNB_044,AMF_10,UPF_01,SST9-SD908,41346,6614484,2,Normal,0,benign,1.0,1.0,0.0451347090314463
10.5.179.80,10.6.200.34,1,62496,87,359.36690851281713,1768280432.1859584,0.04779023306601686,359.36690851281713,199.8538829020996,0.007120881207813356,20.92477763434658,7519.67264977327,5,1,0.008151260086327095,15.999977986052736,9.99859042974533,0.5,7.510664228616702,IndustrialIoT,7,12,100,gNB_010,AMF_06,UPF_01,SST7-SD696,43491,3372774,15,Normal,0,benign,1.0,0.8,0.00751967264977327
